0	1.00001	0.125006	0.0370434	0.0156314	0.00800638	0.00463602	0.00292185	0.00195953	0.00137816	0.00100643	0.000757754	0.000585158	0.000461636	0.000370918	0.000302802	0.000250666	0.000210088	0.000178037	0.000152388	0.00013162	0.000114627	0.00010059	8.88964e-05	7.90773e-05	7.07736e-05	6.37055e-05	5.7653e-05	5.24416e-05	4.79318e-05	4.4011e-05	4.05876e-05	3.75867e-05	3.49469e-05	3.26169e-05	3.05543e-05	2.87235e-05	2.70945e-05	2.5642e-05	2.43445e-05	2.31838e-05	2.21441e-05	2.12122e-05	2.03763e-05	1.96267e-05	1.89547e-05	1.83528e-05	1.78146e-05	1.73346e-05	1.69079e-05	1.65303e-05	1.61983e-05	1.59087e-05	1.56589e-05	1.54466e-05	1.52699e-05	1.51275e-05	1.50179e-05	1.49402e-05	1.48939e-05	1.48785e-05	1.48939e-05	1.49402e-05	1.50179e-05	1.51275e-05	1.52699e-05	1.54466e-05	1.56589e-05	1.59087e-05	1.61983e-05	1.65303e-05	1.69079e-05	1.73346e-05	1.78146e-05	1.83528e-05	1.89547e-05	1.96267e-05	2.03763e-05	2.12122e-05	2.21441e-05	2.31838e-05	2.43445e-05	2.5642e-05	2.70945e-05	2.87235e-05	3.05543e-05	3.26169e-05	3.49469e-05	3.75867e-05	4.05876e-05	4.4011e-05	4.79318e-05	5.24416e-05	5.7653e-05	6.37055e-05	7.07736e-05	7.90773e-05	8.88964e-05	0.00010059	0.000114627	0.00013162	0.000152388	0.000178037	0.000210088	0.000250666	0.000302802	0.000370918	0.000461636	0.000585158	0.000757754	0.00100643	0.00137816	0.00195953	0.00292185	0.00463602	0.00800638	0.0156314	0.0370434	0.125006	1.00001	
1.00001	0.192456	0.0540013	0.021341	0.0103977	0.0058001	0.00355287	0.00233014	0.00160971	0.00115838	0.00086153	0.000658409	0.000514798	0.000410425	0.000332766	0.0002738	0.000228231	0.000192464	0.000164001	0.000141073	0.000122399	0.000107038	9.42886e-05	8.36209e-05	7.46284e-05	6.69963e-05	6.04786e-05	5.48806e-05	5.00474e-05	4.58541e-05	4.22e-05	3.90027e-05	3.61946e-05	3.37198e-05	3.1532e-05	2.95924e-05	2.78685e-05	2.63329e-05	2.49622e-05	2.37368e-05	2.26398e-05	2.16567e-05	2.07752e-05	1.99844e-05	1.92754e-05	1.86399e-05	1.80712e-05	1.75633e-05	1.71109e-05	1.67096e-05	1.63555e-05	1.60453e-05	1.57762e-05	1.55455e-05	1.53515e-05	1.51922e-05	1.50664e-05	1.4973e-05	1.49111e-05	1.48803e-05	1.48803e-05	1.49111e-05	1.4973e-05	1.50664e-05	1.51922e-05	1.53515e-05	1.55455e-05	1.57762e-05	1.60453e-05	1.63555e-05	1.67096e-05	1.71109e-05	1.75633e-05	1.80712e-05	1.86399e-05	1.92754e-05	1.99844e-05	2.07752e-05	2.16567e-05	2.26398e-05	2.37368e-05	2.49622e-05	2.63329e-05	2.78685e-05	2.95924e-05	3.1532e-05	3.37198e-05	3.61946e-05	3.90027e-05	4.22e-05	4.58541e-05	5.00474e-05	5.48806e-05	6.04786e-05	6.69963e-05	7.46284e-05	8.36209e-05	9.42885e-05	0.000107038	0.000122399	0.000141073	0.000164001	0.000192464	0.000228231	0.0002738	0.000332766	0.000410425	0.000514798	0.000658409	0.00086153	0.00115838	0.00160971	0.00233014	0.00355287	0.0058001	0.0103977	0.021341	0.0540013	0.192456	1.00001	
0.125006	0.0540013	0.0240626	0.0120809	0.00675575	0.00411224	0.00267322	0.00182983	0.00130533	0.000963058	0.000730656	0.000567535	0.000449781	0.00036271	0.000296975	0.000246438	0.000206961	0.000175685	0.000150591	0.000130228	0.000113536	9.9726e-05	8.82041e-05	7.85178e-05	7.03175e-05	6.33308e-05	5.73429e-05	5.21834e-05	4.77154e-05	4.38285e-05	4.04329e-05	3.7455e-05	3.48342e-05	3.252e-05	3.04707e-05	2.86511e-05	2.70315e-05	2.55871e-05	2.42964e-05	2.31416e-05	2.2107e-05	2.11793e-05	2.03472e-05	1.96008e-05	1.89316e-05	1.83321e-05	1.7796e-05	1.73179e-05	1.68927e-05	1.65165e-05	1.61857e-05	1.58971e-05	1.56481e-05	1.54365e-05	1.52605e-05	1.51184e-05	1.50092e-05	1.49318e-05	1.48856e-05	1.48703e-05	1.48856e-05	1.49318e-05	1.50092e-05	1.51184e-05	1.52605e-05	1.54365e-05	1.56481e-05	1.58971e-05	1.61857e-05	1.65165e-05	1.68927e-05	1.73179e-05	1.7796e-05	1.83321e-05	1.89316e-05	1.96008e-05	2.03472e-05	2.11793e-05	2.2107e-05	2.31416e-05	2.42964e-05	2.55871e-05	2.70315e-05	2.86511e-05	3.04707e-05	3.252e-05	3.48342e-05	3.7455e-05	4.04329e-05	4.38285e-05	4.77154e-05	5.21834e-05	5.73429e-05	6.33308e-05	7.03175e-05	7.85178e-05	8.82041e-05	9.9726e-05	0.000113536	0.000130228	0.000150591	0.000175685	0.000206961	0.000246438	0.000296975	0.00036271	0.000449781	0.000567535	0.000730656	0.000963058	0.00130533	0.00182983	0.00267322	0.00411224	0.00675575	0.0120809	0.0240626	0.0540013	0.125006	0.192456	
0.0370434	0.021341	0.0120809	0.00713416	0.0044496	0.00292185	0.00200622	0.00143058	0.00105317	0.000796608	0.000616659	0.000486994	0.000391346	0.000319332	0.000264125	0.000221122	0.000187148	0.000159963	0.000137962	0.000119971	0.000105121	9.27602e-05	8.23901e-05	7.36284e-05	6.61774e-05	5.98029e-05	5.43193e-05	4.95781e-05	4.54595e-05	4.18663e-05	3.87191e-05	3.59524e-05	3.3512e-05	3.1353e-05	2.94376e-05	2.77342e-05	2.62158e-05	2.48599e-05	2.36471e-05	2.25609e-05	2.15871e-05	2.07135e-05	1.99297e-05	1.92266e-05	1.85964e-05	1.80321e-05	1.75281e-05	1.70791e-05	1.66807e-05	1.63292e-05	1.60212e-05	1.57538e-05	1.55248e-05	1.5332e-05	1.51737e-05	1.50488e-05	1.49559e-05	1.48945e-05	1.48639e-05	1.48639e-05	1.48945e-05	1.49559e-05	1.50488e-05	1.51737e-05	1.5332e-05	1.55248e-05	1.57538e-05	1.60212e-05	1.63292e-05	1.66807e-05	1.70791e-05	1.75281e-05	1.80321e-05	1.85964e-05	1.92266e-05	1.99297e-05	2.07135e-05	2.15871e-05	2.25609e-05	2.36471e-05	2.48599e-05	2.62158e-05	2.77342e-05	2.94376e-05	3.1353e-05	3.3512e-05	3.59524e-05	3.87191e-05	4.18663e-05	4.54595e-05	4.95781e-05	5.43193e-05	5.98029e-05	6.61774e-05	7.36284e-05	8.23901e-05	9.27602e-05	0.000105121	0.000119971	0.000137962	0.000159963	0.000187148	0.000221122	0.000264125	0.000319332	0.000391346	0.000486994	0.000616659	0.000796608	0.00105317	0.00143058	0.00200622	0.00292185	0.0044496	0.00713416	0.0120809	0.021341	0.0370434	0.0540013	0.0540013	
0.0156314	0.0103977	0.00675575	0.0044496	0.00301343	0.00210537	0.00151573	0.00112142	0.000850104	0.000658409	0.000519693	0.000417137	0.000339848	0.000280593	0.000234461	0.000198046	0.000168942	0.000145417	0.000126206	0.000110373	9.72108e-05	8.61849e-05	7.68821e-05	6.89815e-05	6.22313e-05	5.64317e-05	5.14232e-05	4.70775e-05	4.32902e-05	3.99762e-05	3.70657e-05	3.45008e-05	3.22333e-05	3.02231e-05	2.84365e-05	2.68448e-05	2.54241e-05	2.41538e-05	2.30162e-05	2.19965e-05	2.10817e-05	2.02606e-05	1.95238e-05	1.88629e-05	1.82706e-05	1.77408e-05	1.7268e-05	1.68476e-05	1.64754e-05	1.6148e-05	1.58624e-05	1.56159e-05	1.54065e-05	1.52322e-05	1.50915e-05	1.49833e-05	1.49067e-05	1.4861e-05	1.48458e-05	1.4861e-05	1.49067e-05	1.49833e-05	1.50915e-05	1.52322e-05	1.54065e-05	1.56159e-05	1.58624e-05	1.6148e-05	1.64754e-05	1.68476e-05	1.7268e-05	1.77408e-05	1.82706e-05	1.88629e-05	1.95238e-05	2.02606e-05	2.10817e-05	2.19965e-05	2.30162e-05	2.41538e-05	2.54241e-05	2.68448e-05	2.84365e-05	3.02231e-05	3.22333e-05	3.45008e-05	3.70657e-05	3.99762e-05	4.32902e-05	4.70775e-05	5.14232e-05	5.64317e-05	6.22313e-05	6.89815e-05	7.68821e-05	8.61849e-05	9.72108e-05	0.000110373	0.000126206	0.000145417	0.000168942	0.000198046	0.000234461	0.000280593	0.000339848	0.000417137	0.000519693	0.000658409	0.000850104	0.00112142	0.00151573	0.00210537	0.00301343	0.0044496	0.00675575	0.0103977	0.0156314	0.021341	0.0240626	0.021341	
0.00800638	0.0058001	0.00411224	0.00292185	0.00210537	0.00154601	0.00115838	0.000885172	0.000688964	0.000545391	0.000438433	0.000357408	0.000295075	0.000246438	0.000207995	0.000177247	0.000152387	0.000132089	0.000115364	0.000101468	8.98342e-05	8.00253e-05	7.17013e-05	6.45948e-05	5.84939e-05	5.32295e-05	4.86651e-05	4.46903e-05	4.12149e-05	3.81646e-05	3.54782e-05	3.31049e-05	3.10019e-05	2.91337e-05	2.74701e-05	2.59856e-05	2.46586e-05	2.34704e-05	2.24054e-05	2.14498e-05	2.05919e-05	1.98217e-05	1.91304e-05	1.85103e-05	1.7955e-05	1.74586e-05	1.70163e-05	1.66237e-05	1.62771e-05	1.59733e-05	1.57096e-05	1.54836e-05	1.52934e-05	1.51372e-05	1.50138e-05	1.49222e-05	1.48615e-05	1.48313e-05	1.48313e-05	1.48615e-05	1.49222e-05	1.50138e-05	1.51372e-05	1.52934e-05	1.54836e-05	1.57096e-05	1.59733e-05	1.62771e-05	1.66237e-05	1.70163e-05	1.74586e-05	1.7955e-05	1.85103e-05	1.91304e-05	1.98217e-05	2.05919e-05	2.14498e-05	2.24054e-05	2.34704e-05	2.46586e-05	2.59856e-05	2.74701e-05	2.91337e-05	3.10019e-05	3.31049e-05	3.54782e-05	3.81646e-05	4.12149e-05	4.46903e-05	4.86651e-05	5.32295e-05	5.84939e-05	6.45948e-05	7.17013e-05	8.00253e-05	8.98342e-05	0.000101468	0.000115364	0.000132089	0.000152387	0.000177247	0.000207995	0.000246438	0.000295075	0.000357408	0.000438433	0.000545391	0.000688964	0.000885172	0.00115838	0.00154601	0.00210537	0.00292185	0.00411224	0.0058001	0.00800638	0.0103977	0.0120809	0.0120809	0.0103977	
0.00463602	0.00355287	0.00267322	0.00200622	0.00151573	0.00115838	0.000897404	0.000705149	0.000561858	0.000453675	0.000370918	0.000306795	0.000256499	0.000216591	0.000184584	0.000158655	0.000137455	0.000119971	0.000105436	9.3264e-05	8.30005e-05	7.42913e-05	6.68573e-05	6.04771e-05	5.49734e-05	5.02034e-05	4.60513e-05	4.24222e-05	3.92385e-05	3.64357e-05	3.39603e-05	3.17678e-05	2.98206e-05	2.80872e-05	2.65407e-05	2.51583e-05	2.39208e-05	2.28114e-05	2.18158e-05	2.09219e-05	2.01189e-05	1.93976e-05	1.87502e-05	1.81697e-05	1.76501e-05	1.71862e-05	1.67734e-05	1.64079e-05	1.60862e-05	1.58054e-05	1.55631e-05	1.53571e-05	1.51857e-05	1.50473e-05	1.49408e-05	1.48654e-05	1.48204e-05	1.48054e-05	1.48204e-05	1.48654e-05	1.49408e-05	1.50473e-05	1.51857e-05	1.53571e-05	1.55631e-05	1.58054e-05	1.60862e-05	1.64079e-05	1.67734e-05	1.71862e-05	1.76501e-05	1.81697e-05	1.87502e-05	1.93976e-05	2.01189e-05	2.09219e-05	2.18158e-05	2.28114e-05	2.39208e-05	2.51583e-05	2.65407e-05	2.80872e-05	2.98206e-05	3.17678e-05	3.39603e-05	3.64357e-05	3.92385e-05	4.24222e-05	4.60513e-05	5.02034e-05	5.49734e-05	6.04771e-05	6.68573e-05	7.42913e-05	8.30005e-05	9.3264e-05	0.000105436	0.000119971	0.000137455	0.000158655	0.000184584	0.000216591	0.000256499	0.000306795	0.000370918	0.000453675	0.000561858	0.000705149	0.000897404	0.00115838	0.00151573	0.00200622	0.00267322	0.00355287	0.00463602	0.0058001	0.00675575	0.00713416	0.00675575	0.0058001	
0.00292185	0.00233014	0.00182983	0.00143058	0.00112142	0.000885172	0.000705149	0.000567535	0.000461636	0.000379446	0.000315057	0.000264124	0.000223449	0.000190663	0.000164001	0.000142137	0.000124065	0.000109016	9.63971e-05	8.57469e-05	7.67033e-05	6.89805e-05	6.23503e-05	5.66301e-05	5.16722e-05	4.73565e-05	4.35847e-05	4.0276e-05	3.73636e-05	3.47919e-05	3.25143e-05	3.04917e-05	2.86914e-05	2.70852e-05	2.56496e-05	2.43643e-05	2.3212e-05	2.21777e-05	2.12486e-05	2.04136e-05	1.96632e-05	1.8989e-05	1.83839e-05	1.78415e-05	1.73564e-05	1.69238e-05	1.65397e-05	1.62004e-05	1.59029e-05	1.56445e-05	1.5423e-05	1.52365e-05	1.50834e-05	1.49624e-05	1.48725e-05	1.48129e-05	1.47833e-05	1.47833e-05	1.48129e-05	1.48725e-05	1.49624e-05	1.50834e-05	1.52365e-05	1.5423e-05	1.56445e-05	1.59029e-05	1.62004e-05	1.65397e-05	1.69238e-05	1.73564e-05	1.78415e-05	1.83839e-05	1.8989e-05	1.96632e-05	2.04136e-05	2.12486e-05	2.21777e-05	2.3212e-05	2.43643e-05	2.56496e-05	2.70852e-05	2.86914e-05	3.04917e-05	3.25143e-05	3.47919e-05	3.73636e-05	4.0276e-05	4.35847e-05	4.73565e-05	5.16722e-05	5.66301e-05	6.23503e-05	6.89805e-05	7.67033e-05	8.57469e-05	9.63971e-05	0.000109016	0.000124065	0.000142137	0.000164001	0.000190663	0.000223449	0.000264124	0.000315057	0.000379446	0.000461636	0.000567535	0.000705149	0.000885172	0.00112142	0.00143058	0.00182983	0.00233014	0.00292185	0.00355287	0.00411224	0.0044496	0.0044496	0.00411224	0.00355287	
0.00195953	0.00160971	0.00130533	0.00105317	0.000850104	0.000688964	0.000561858	0.000461636	0.000382363	0.000319331	0.000268888	0.000228231	0.00019522	0.00016822	0.000145976	0.000127522	0.00011211	9.91561e-05	8.82029e-05	7.88884e-05	7.09248e-05	6.40818e-05	5.81738e-05	5.30502e-05	4.85884e-05	4.46878e-05	4.12653e-05	3.82522e-05	3.55912e-05	3.32342e-05	3.1141e-05	2.92776e-05	2.76151e-05	2.61289e-05	2.4798e-05	2.36045e-05	2.25329e-05	2.157e-05	2.07042e-05	1.99256e-05	1.92255e-05	1.85964e-05	1.80318e-05	1.75261e-05	1.70742e-05	1.66719e-05	1.63154e-05	1.60015e-05	1.57274e-05	1.54907e-05	1.52895e-05	1.51219e-05	1.49866e-05	1.48825e-05	1.48088e-05	1.47648e-05	1.47501e-05	1.47648e-05	1.48088e-05	1.48825e-05	1.49866e-05	1.51219e-05	1.52895e-05	1.54907e-05	1.57274e-05	1.60015e-05	1.63154e-05	1.66719e-05	1.70742e-05	1.75261e-05	1.80318e-05	1.85964e-05	1.92255e-05	1.99256e-05	2.07042e-05	2.157e-05	2.25329e-05	2.36045e-05	2.4798e-05	2.61289e-05	2.76151e-05	2.92776e-05	3.1141e-05	3.32342e-05	3.55912e-05	3.82522e-05	4.12653e-05	4.46878e-05	4.85884e-05	5.30502e-05	5.81738e-05	6.40818e-05	7.09248e-05	7.88884e-05	8.82029e-05	9.91561e-05	0.00011211	0.000127522	0.000145976	0.00016822	0.00019522	0.000228231	0.000268888	0.000319331	0.000382363	0.000461636	0.000561858	0.000688964	0.000850104	0.00105317	0.00130533	0.00160971	0.00195953	0.00233014	0.00267322	0.00292185	0.00301343	0.00292185	0.00267322	0.00233014	
0.00137816	0.00115838	0.000963058	0.000796608	0.000658409	0.000545391	0.000453675	0.000379446	0.000319331	0.000270509	0.000230688	0.000198046	0.000171138	0.00014883	0.000130228	0.000114626	0.000101467	9.03092e-05	8.07984e-05	7.26514e-05	6.56398e-05	5.95783e-05	5.43161e-05	4.97295e-05	4.57169e-05	4.21941e-05	3.90911e-05	3.63496e-05	3.39204e-05	3.17624e-05	2.98408e-05	2.81257e-05	2.65921e-05	2.52184e-05	2.39861e-05	2.28792e-05	2.18841e-05	2.09888e-05	2.01831e-05	1.94581e-05	1.8806e-05	1.82201e-05	1.76943e-05	1.72237e-05	1.68038e-05	1.64305e-05	1.61007e-05	1.58113e-05	1.55599e-05	1.53442e-05	1.51625e-05	1.50133e-05	1.48954e-05	1.48078e-05	1.47497e-05	1.47208e-05	1.47208e-05	1.47497e-05	1.48078e-05	1.48954e-05	1.50133e-05	1.51625e-05	1.53442e-05	1.55599e-05	1.58113e-05	1.61007e-05	1.64305e-05	1.68038e-05	1.72237e-05	1.76943e-05	1.82201e-05	1.8806e-05	1.94581e-05	2.01831e-05	2.09888e-05	2.18841e-05	2.28792e-05	2.39861e-05	2.52184e-05	2.65921e-05	2.81257e-05	2.98408e-05	3.17624e-05	3.39204e-05	3.63496e-05	3.90911e-05	4.21941e-05	4.57169e-05	4.97295e-05	5.43161e-05	5.95783e-05	6.56398e-05	7.26514e-05	8.07984e-05	9.03092e-05	0.000101467	0.000114626	0.000130228	0.00014883	0.000171138	0.000198046	0.000230688	0.000270509	0.000319331	0.000379446	0.000453675	0.000545391	0.000658409	0.000796608	0.000963058	0.00115838	0.00137816	0.00160971	0.00182983	0.00200622	0.00210537	0.00210537	0.00200622	0.00182983	0.00160971	
