10, 0.335922
9.9, 0.342712
9.8, 0.338926
9.7, 0.334699
9.6, 0.339177
9.5, 0.33476
9.4, 0.332993
9.3, 0.338108
9.2, 0.331261
9.1, 0.341151
9, 0.343948
8.9, 0.334925
8.8, 0.336036
8.7, 0.335789
8.6, 0.333729
8.5, 0.343265
8.4, 0.337163
8.3, 0.345989
8.2, 0.339297
8.1, 0.338802
8, 0.345184
7.9, 0.344469
7.8, 0.338749
7.7, 0.339551
7.6, 0.336663
7.5, 0.344137
7.4, 0.339953
7.3, 0.342381
7.2, 0.339014
7.1, 0.340674
7, 0.339438
6.9, 0.341825
6.8, 0.346106
6.7, 0.338362
6.6, 0.342329
6.5, 0.341078
6.4, 0.336285
6.3, 0.33584
6.2, 0.345339
6.1, 0.336838
6, 0.339355
5.9, 0.342475
5.8, 0.341183
5.7, 0.340203
5.6, 0.342828
5.5, 0.332145
5.4, 0.34206
5.3, 0.347367
5.2, 0.345461
5.1, 0.341221
5, 0.338558
4.9, 0.340537
4.8, 0.345225
4.7, 0.348544
4.6, 0.342158
4.5, 0.348196
4.4, 0.344833
4.3, 0.346035
4.2, 0.348268
4.1, 0.341366
4, 0.345728
3.9, 0.345975
3.8, 0.349394
3.7, 0.345135
3.6, 0.353131
3.5, 0.35372
3.4, 0.352322
3.3, 0.352476
3.2, 0.360479
3.1, 0.364468
3, 0.36817
2.9, 0.372076
2.8, 0.379901
2.7, 0.391536
2.6, 0.404631
2.5, 0.419332
2.4, 0.441832
2.3, 0.472349
2.2, 0.511327
2.1, 0.552913
2, 0.592788
1.9, 0.62317
1.8, 0.641687
1.7, 0.652066
1.6, 0.657476
1.5, 0.660247
1.4, 0.66207
1.3, 0.663075
1.2, 0.663725
1.1, 0.664347
1, 0.665228
0.9, 0.665717
0.8, 0.666073
0.7, 0.666549
0.6, 0.66659
0.5, 0.666653
0.4, 0.666663
0.3, 0.666666
0.2, 0.666667
0.1, 0.666667
0, 0.666667
