1	-35420.6
2	-31293.8
3	-26992.9
4	-23815.1
5	-21438.3
6	-19601.1
10	-15103.8
12	-13748.1
15	-12264.2
20	-10619.2
30	-8757.22
60	-6560.62
Ground State: h = 1
