1	-39834.3
2	-28156.3
3	-19388.1
4	-13291.9
5	-8850.56
6	-5468.57
10	2667.02
12	5086.54
15	7719.63
20	10621.3
30	13884.6
60	17705.6
Ground State: h = 1
