0.005, 0.0954567, 0.00912777, 8.38753e-05
0.03, 0.0592051, 0.00443344, 3.45628e-05
0.025, 0.403325, 0.16346, 0.0270525
0.09, 0.373649, 0.1406, 0.0202782
0.095, 0.358524, 0.130391, 0.0177493
0.05, 0.407867, 0.166365, 0.0276832
0.035, 0.0592989, 0.00454182, 4.39061e-05
0.01, 0.182616, 0.0334231, 0.0011275
0.045, 0.408121, 0.166566, 0.0277463
0.065, 0.404702, 0.163876, 0.0269119
0.055, 0.384467, 0.155202, 0.0257157
0.17, 0.0866913, 0.00961773, 0.000183847
0.18, 0.0804664, 0.00837947, 0.000147
0.185, 0.0777358, 0.0078014, 0.00012675
0.165, 0.0901282, 0.0103864, 0.000213141
0.04, 0.163274, 0.0529882, 0.00834754
0.175, 0.0831972, 0.00890052, 0.000161147
0.02, 0.19638, 0.0398353, 0.00173157
0.135, 0.125853, 0.0195153, 0.000680431
0.13, 0.132963, 0.0218309, 0.000854718
0.1, 0.329321, 0.113958, 0.0143723
0.015, 0.0796887, 0.00643972, 4.31331e-05
0.22, 0.0632063, 0.00517404, 5.73274e-05
0.08, 0.392141, 0.154223, 0.0240407
0.075, 0.397373, 0.158381, 0.025291
0.085, 0.384046, 0.14817, 0.0223254
0.11, 0.265652, 0.0812376, 0.00853412
0.145, 0.111828, 0.0152666, 0.000397938
0.14, 0.118061, 0.017015, 0.000499889
0.15, 0.106442, 0.013982, 0.000346259
0.115, 0.18322, 0.0416968, 0.00305243
0.07, 0.402005, 0.161775, 0.0262718
0.2, 0.0708034, 0.00648708, 8.8617e-05
0.195, 0.0728954, 0.00689365, 0.000100508
0.215, 0.0649582, 0.00548435, 6.4943e-05
0.16, 0.0940115, 0.011249, 0.000246537
0.155, 0.0993715, 0.0125213, 0.000300599
0.105, 0.294044, 0.0958741, 0.0111083
0.33, 0.0444373, 0.00252445, 1.29648e-05
0.25, 0.0550835, 0.00392554, 3.29382e-05
0.245, 0.0560589, 0.00407347, 3.55139e-05
0.335, 0.0441269, 0.00249823, 1.28918e-05
0.19, 0.0750713, 0.00725538, 0.000107668
0.275, 0.0507915, 0.00333357, 2.35842e-05
0.06, 0.404462, 0.164265, 0.0271553
0.24, 0.0575806, 0.00428902, 3.909e-05
0.235, 0.0590989, 0.0045105, 4.30318e-05
