1	-29064.8
2	-35811.8
3	-37943.7
4	-38968.6
5	-39564.7
6	-39952
10	-40693.8
12	-40869.9
15	-41041
20	-41205.6
30	-41361.5
60	-41504
120	-41611.1
Ground State: h = 120
