1	-30653.8
2	-34682.3
3	-35206
4	-35180.2
5	-35033.1
6	-34864.3
10	-34296.3
12	-34089.5
15	-33846.8
20	-33559
30	-33210.4
60	-32768.2
120	-32077.8
Ground State: h = 3
