1	-29462.1
2	-35529.4
3	-37259.3
4	-38021.5
5	-38431.8
6	-38680.1
10	-39094.4
12	-39174.8
15	-39242.4
20	-39293.9
30	-39323.7
60	-39320.1
120	-39227.8
Ground State: h = 30
