1	-32242.7
2	-33552.8
3	-32468.3
4	-31391.9
5	-30501.5
6	-29776.6
10	-27898.8
12	-27309
15	-26652.6
20	-25912.4
30	-25059.4
60	-24032.3
120	-22544.6
Ground State: h = 2
