1	-29991.7
2	-35152.9
3	-36346.7
4	-36758.7
5	-36921.3
6	-36984.2
10	-36961.9
12	-36914.7
15	-36844.4
20	-36745.1
30	-36606.7
60	-36408.1
120	-36050
Ground State: h = 6
