1	-30256.5
2	-34964.6
3	-35890.4
4	-36127.3
5	-36166
6	-36136.3
10	-35895.6
12	-35784.6
15	-35645.3
20	-35470.6
30	-35248.2
60	-34952.1
120	-34461.2
Ground State: h = 5
