1	-30786.2
2	-34588.1
3	-34977.9
4	-34864.5
5	-34655.5
6	-34440.3
10	-33763.1
12	-33524.4
15	-33247.3
20	-32921.8
30	-32531.2
60	-32040.2
120	-31283.4
Ground State: h = 3
