1	-32375.1
2	-33458.6
3	-32240.1
4	-31076.2
5	-30123.9
6	-29352.6
10	-27365.6
12	-26744
15	-26053.1
20	-25275.2
30	-24380.1
60	-23304.3
120	-21750.1
Ground State: h = 2
