1	-29594.5
2	-35435.3
3	-37031.1
4	-37705.8
5	-38054.2
6	-38256.1
10	-38561.3
12	-38609.8
15	-38642.9
20	-38656.7
30	-38644.5
60	-38592.1
120	-38433.4
Ground State: h = 20
