1	-31183.4
2	-34305.8
3	-34293.4
4	-33917.4
5	-33522.6
6	-33168.4
10	-32163.8
12	-31829.3
15	-31448.7
20	-31010.1
30	-30493.4
60	-29856.2
120	-28900.1
Ground State: h = 2
