1	-31977.9
2	-33741
3	-32924.6
4	-32023.3
5	-31256.8
6	-30624.5
10	-28965
12	-28439.1
15	-27851.6
20	-27186.8
30	-26417.9
60	-25488.3
120	-24133.4
Ground State: h = 2
