0.61, 18840
0.615, 18858
0.125, 18919
0.12, 18936
0.015, 18965
0.17, 18959
1.13, 18930
0.03, 18981
0.105, 18982
0.375, 18985
0.035, 18998
0.01, 18999
0.165, 18997
0.155, 18999
0.385, 19002
0.38, 19007
0.37, 19009
0.115, 19010
0.195, 19020
0.705, 18994
0.715, 19002
0.1, 19033
0.095, 19038
0.11, 19039
0.16, 19040
0.2, 19045
0.72, 19020
0.02, 19059
0.905, 19023
0.895, 19025
0.71, 19033
0.025, 19081
0.77, 19044
0.675, 19057
0.91, 19059
0.235, 19092
0.665, 19069
0.9, 19079
0.255, 19112
0.605, 19085
0.76, 19087
0.185, 19119
0.27, 19120
0.265, 19121
0.67, 19092
0.26, 19123
0.765, 19095
0.86, 19098
0.34, 19130
0.23, 19133
0.335, 19135
0.24, 19136
0.175, 19138
0.595, 19127
0.19, 19147
0.18, 19150
0.59, 19143
0.6, 19147
0.33, 19164
0.69, 19135
0.685, 19137
0.695, 19148
0.87, 19155
0.68, 19158
0.08, 19190
0.865, 19165
0.7, 19172
1.24, 19155
0.075, 19222
0.09, 19224
0.085, 19238
1.125, 19203
1.25, 19187
1.245, 19213
0.35, 19273
0.345, 19285
0.355, 19297
0.005, 19307
0.13, 19317
0.365, 19333
1.14, 19307
0.36, 19343
0.14, 19361
0.135, 19368
0.31, 19372
0.15, 19381
0.835, 19353
0.145, 19387
0.84, 19380
0.85, 19387
0.855, 19393
0.845, 19414
0.755, 19415
0.75, 19424
1.135, 19466
0.64, 19473
0.225, 19517
0.645, 19487
0.66, 19492
0.21, 19527
0.65, 19501
0.655, 19506
0.22, 19558
0.205, 19559
0.215, 19566
0.305, 19609
0.285, 19618
0.25, 19638
0.295, 19654
0.3, 19661
0.805, 19636
0.81, 19647
0.29, 19695
0.815, 19678
0.245, 19730
0.62, 19707
0.63, 19706
0.32, 19737
0.625, 19741
0.325, 19775
0.885, 19866
0.88, 19866
0.875, 19868
0.635, 19875
0.89, 19881
0.575, 19938
0.585, 19956
0.58, 19988
0.55, 20095
0.42, 20098
0.425, 20101
0.41, 20103
0.555, 20091
0.4, 20131
1
0.535, 20133
1.105, 20104
0.545, 20138
0.04, 20147
0.54, 20141
1.09, 20112
0.5, 20145
0.49, 20145
0.495, 20145
0.515, 20147
0.525, 20150
1.05, 20122
0.51, 20153
1.055, 20126
0.99, 20136
1.06, 20142
0.415, 20175
1.22, 20121
0.395, 20177
1.065, 20147
0.39, 20185
1.035, 20158
0.53, 20188
0.455, 20189
1.095, 20161
0.45, 20191
1, 20161
1.1, 20162
0.05, 20200
0.465, 20195
0.06, 20199
0.405, 20198
0.52, 20197
0.055, 20203
1.11, 20169
0.07, 20214
0.045, 20220
0.995, 20184
0.47, 20216
0.485, 20217
1.23, 20166
1.045, 20197
1.085, 20198
1.225, 20174
0.475, 20230
1.235, 20176
0.46, 20236
0.48, 20239
1.075, 20214
1.08, 20217
0.065, 20251
1.04, 20219
1.15, 20216
1.025, 20238
1.07, 20239
1.03, 20268
1.21, 20249
1.115, 20272
1.02, 20279
0.44, 20317
1.015, 20287
0.445, 20320
1.155, 20266
1.16, 20267
1.01, 20291
1.165, 20278
1.12, 20301
0.275, 20346
0.43, 20355
0.97, 20335
1.215, 20318
0.435, 20390
1.2, 20346
0.965, 20377
0.28, 20408
1.205, 20394
0.96, 20422
0.315, 20459
0.955, 20470
1.17, 20453
1.185, 20457
1.175, 20467
1.18, 20478
1.19, 20486
1.195, 20498
0.935, 20542
0.95, 20551
0.945, 20566
0.94, 20574
0.56, 20640
0.975, 20648
0.565, 20671
0.98, 20689
0.985, 20694
0.925, 20715
0.57, 20749
0.93, 20807
1.005, 20909
0.825, 20996
0.83, 21035
0.82, 21063
1.145, 21132
0.92, 21728
0.915, 21773
1.255, 19200
1.27, 19530
1.265, 19534
1.26, 20579
1.31, 19886
