-0.75, -0.433013
-0.625, -0.514203
-0.75, -0.433013
-0.734375, -0.460076
-0.601562, -0.527734
-0.703125, -0.460076
-0.765625, -0.0270633
-0.34375, -0.676582
-0.609375, -0.514203
-0.75, -0.378886
-0.664062, -0.202975
-0.75, -0.297696
-0.703125, -0.297696
-0.671875, -0.487139
-0.65625, -0.487139
-0.648438, -0.230038
-0.6875, -0.405949
-0.625, 0.216506
-0.65625, -0.433013
-0.695312, -0.473608
-0.59375, -0.514203
-0.617188, -0.500671
-0.742188, -0.446544
-0.742188, -0.446544
-0.71875, -0.405949
-0.765625, -0.351823
-0.742188, -0.446544
-0.554688, -0.446544
-0.734375, -0.297696
-0.5, -0.595392
-0.445312, -0.608924
-0.53125, -0.568329
-0.421875, -0.622456
-0.757812, -0.284165
-0.757812, -0.365354
-0.679688, -0.338291
