0.0257143, 0.6631
0, 0.666635
0.00857143, 0.665586
0.0171429, 0.426117
0.0342857, 0.651994
0.0428571, 0.639004
0.0514286, 0.65809
0.06, 0.665358
0.0857143, 0.601852
0.0771429, 0.663978
0.0685714, 0.6637
0.128571, 0.653323
0.102857, 0.663398
0.111429, 0.617479
0.0942857, 0.662576
0.12, 0.637847
0.145714, 0.645488
0.154286, 0.583266
0.162857, 0.605313
0.137143, 0.661757
0.171429, 0.587395
0.18, 0.524741
0.188571, 0.611174
0.205714, 0.482921
0.197143, 0.647847
0.214286, 0.603148
0.222857, 0.659032
0.231429, 0.662116
0.24, 0.662941
0.248571, 0.661544
0.257143, 0.664257
0.265714, 0.385489
0.282857, 0.663495
0.3, 0.662988
0.308571, 0.66339
0.274286, 0.660366
0.291429, 0.663675
0.325714, 0.663509
0.317143, 0.663172
0.334286, 0.663335
0.342857, 0.662989
0.36, 0.662869
0.351429, 0.37709
0.368571, 0.663745
0.377143, 0.66294
0.385714, 0.663199
0.402857, 0.663006
0.394286, 0.663482
0.411429, 0.663405
0.42, 0.663406
0.428571, 0.663431
0.437143, 0.663103
0.445714, 0.663102
0.454286, 0.663168
0.462857, 0.663363
0.471429, 0.66312
0.48, 0.663361
0.488571, 0.663288
0.497143, 0.663402
0.505714, 0.663276
0.514286, 0.352005
0.522857, 0.663019
0.54, 0.662966
0.531429, 0.663448
0.548571, 0.663193
0.565714, 0.663092
0.557143, 0.663003
0.591429, 0.663351
0.574286, 0.663055
0.582857, 0.663139
0.6, 0.663114
