0, -2.5325, -0.179945
0.005, -2.53306, -0.182247
0.01, -2.53306, -0.182596
0.015, -2.53306, -0.182654
0.02, -2.53306, -0.182917
0.025, -2.53333, -0.183203
0.03, -2.53333, -0.183203
0.035, -2.53333, -0.183203
0.04, -2.53333, -0.183203
0.045, -2.53333, -0.183203
0.05, -2.53333, -0.183203
0.055, -2.53333, -0.183203
0.06, -2.53333, -0.183203
0.065, -2.53333, -0.183203
0.07, -2.53333, -0.183203
0.075, -2.53333, -0.183202
0.08, -2.53333, -0.183203
0.085, -2.53333, -0.183202
0.09, -2.53333, -0.183202
0.095, -2.53333, -0.1832
0.1, -2.53333, -0.183049
0.15, -2.53332, -0.182507
0.2, -2.53289, -0.178531
0.25, -2.53158, -0.174859
0.3, -2.52854, -0.170804
0.35, -2.52227, -0.165492
0.4, -2.52822, -0.12982
0.45, -2.51595, -0.116096
0.5, -2.48753, -0.0973341
0.55, -2.44107, -0.0941675
0.6, -2.39767, -0.0955999
0.65, -2.36211, -0.0967216
0.7, -2.33185, -0.0983576
0.75, -2.30288, -0.0999335
0.8, -2.2763, -0.100442
0.85, -2.25315, -0.100816
0.9, -2.22625, -0.101876
0.95, -2.20405, -0.102388
1, -2.18005, -0.101729
1.25, -2.04226, -0.103343
1.5, -1.85931, -0.102726
1.75, -1.56147, -0.103404
2, -1.29451, -0.0997333
2.25, -1.08935, -0.0942554
2.5, -0.932219, -0.0878381
2.75, -0.813052, -0.0820662
3, -0.721869, -0.0772083
3.25, -0.645826, -0.072629
3.5, -0.584114, -0.0685165
3.75, -0.532842, -0.0645074
4, -0.490401, -0.0609894
