1	-31006.9
2	-34431.3
3	-34597.6
4	-34338.4
5	-34026.1
6	-33733.7
10	-32874.6
12	-32582.7
15	-32248.1
20	-31859.7
30	-31399.1
60	-30826.9
Ground State: h = 3
