0, -2.53333, -0.226042
0.005, -2.53333, -0.226777
0.01, -2.53333, -0.226809
0.015, -2.53333, -0.226809
0.02, -2.53333, -0.226809
0.025, -2.53333, -0.226809
0.03, -2.53333, -0.226809
0.035, -2.53333, -0.226809
0.04, -2.53333, -0.226809
0.045, -2.53333, -0.226809
0.05, -2.53333, -0.226809
0.055, -2.53333, -0.226809
0.06, -2.53333, -0.226809
0.065, -2.53333, -0.226809
0.07, -2.53333, -0.226809
0.075, -2.53333, -0.226809
0.08, -2.53333, -0.226809
0.085, -2.53333, -0.226809
0.09, -2.53333, -0.226809
0.095, -2.53333, -0.226809
0.1, -2.53333, -0.226809
0.15, -2.53333, -0.226478
0.2, -2.53308, -0.224794
0.25, -2.53202, -0.220849
0.3, -2.52952, -0.216679
0.35, -2.52418, -0.211917
0.4, -2.51469, -0.206474
0.45, -2.49461, -0.199768
0.5, -2.44602, -0.178148
0.55, -2.38576, -0.175921
0.6, -2.34574, -0.174454
0.65, -2.30851, -0.175357
0.7, -2.28174, -0.174262
0.75, -2.25686, -0.174432
0.8, -2.23227, -0.17409
0.85, -2.20738, -0.173939
0.9, -2.18679, -0.171863
0.95, -2.16383, -0.171672
1, -2.14035, -0.170754
1.25, -2.01236, -0.165616
1.5, -1.82791, -0.160265
1.75, -1.54161, -0.156853
2, -1.28227, -0.149354
2.25, -1.07945, -0.139543
2.5, -0.929541, -0.131056
2.75, -0.811678, -0.122478
3, -0.718634, -0.115632
3.25, -0.643232, -0.107601
3.5, -0.584284, -0.10173
3.75, -0.530547, -0.0963802
4, -0.490041, -0.0910382
