0, -inf
0.005, 1.14309e-10
0.01, 1.04006e-10
0.015, 1.33404e-10
0.02, 1.67816e-10
0.025, 1.3741e-10
0.03, 1.63917e-10
0.035, 2.07412e-10
0.04, 2.20665e-10
0.045, 2.09151e-10
0.05, 3.11098e-10
0.055, 2.79225e-10
0.06, 4.28737e-10
0.065, 4.43227e-10
0.07, 5.77643e-10
0.075, 6.36136e-10
0.08, 3.46134e-10
0.085, 4.56832e-10
0.09, 7.31876e-10
0.095, 5.64877e-10
0.1, 6.17008e-10
0.15, 6.10549e-10
0.2, 4.17566e-09
0.25, 2.36952e-08
0.3, 8.91103e-08
0.35, 3.03402e-07
0.4, 6.73682e-07
0.45, 1.43401e-06
0.5, 4.43975e-05
0.55, 0.000151505
0.6, 0.000243751
0.65, 0.000223118
0.7, 0.000976059
0.75, 0.000872916
0.8, 0.000722131
0.85, 0.000947588
0.9, 0.00179367
0.95, 0.000544603
1, 0.00110124
1.25, 0.0010487
1.5, 0.00340266
1.75, 0.00387919
2, 0.0010384
2.25, 0.000356645
2.5, 0.00021
2.75, 0.000140474
3, 8.57024e-05
3.25, 6.66813e-05
3.5, 5.14529e-05
3.75, 4.67193e-05
4, 4.13333e-05
