0, 0.226234, 0.0511818, 0.00261957
0.005, 0.228508, 0.0522159, 0.00272654
0.01, 0.230504, 0.0531323, 0.00282304
0.015, 0.233442, 0.0544954, 0.00296978
0.02, 0.235403, 0.0554149, 0.0030709
0.025, 0.235702, 0.0555556, 0.00308642
0.03, 0.235702, 0.0555556, 0.00308642
0.035, 0.235702, 0.0555556, 0.00308642
0.04, 0.235701, 0.0555547, 0.00308633
0.045, 0.235702, 0.0555554, 0.0030864
0.05, 0.235696, 0.0555525, 0.00308608
0.055, 0.235687, 0.0555482, 0.0030856
0.06, 0.23565, 0.0555308, 0.00308367
0.065, 0.235601, 0.0555078, 0.00308113
0.07, 0.2354, 0.0554136, 0.00307073
0.075, 0.235251, 0.0553436, 0.003063
0.08, 0.23496, 0.055207, 0.00304796
0.085, 0.234673, 0.0550722, 0.00303314
0.09, 0.234105, 0.0548065, 0.00300403
0.095, 0.233676, 0.054606, 0.00298216
0.1, 0.23297, 0.0542774, 0.00294653
0.15, 0.221722, 0.0491711, 0.00241988
0.2, 0.206269, 0.0425646, 0.00181478
0.25, 0.189237, 0.0358357, 0.0012878
0.3, 0.172744, 0.0298703, 0.000895795
0.35, 0.154929, 0.0240356, 0.00058087
0.4, 0.136645, 0.018721, 0.000354131
0.45, 0.115053, 0.0132853, 0.000179045
0.5, 0.0919442, 0.00850445, 7.40317e-05
0.55, 0.0614102, 0.00382464, 1.54518e-05
0.6, 0.0386417, 0.00153953, 2.64722e-06
0.65, 0.0248511, 0.000664205, 5.66138e-07
0.7, 0.0149612, 0.000258118, 1.00567e-07
0.75, 0.0102598, 0.000130506, 3.12371e-08
0.8, 0.00817981, 8.41687e-05, 1.34616e-08
0.85, 0.00890548, 9.82194e-05, 1.80921e-08
0.9, 0.0103106, 0.000128586, 2.85459e-08
0.95, 0.011348, 0.000154485, 3.94341e-08
1, 0.0125127, 0.000184056, 5.49322e-08
1.25, 0.0156576, 0.000271622, 1.02369e-07
1.5, 0.0156895, 0.000270997, 1.00414e-07
1.75, 0.0158068, 0.000274843, 1.01575e-07
2, 0.0146608, 0.000240732, 8.18964e-08
2.25, 0.0142241, 0.000230197, 7.68563e-08
2.5, 0.0129273, 0.000193421, 5.94636e-08
2.75, 0.0126053, 0.000182691, 5.02778e-08
3, 0.0115563, 0.000155375, 3.83873e-08
3.25, 0.0107782, 0.000138717, 3.17974e-08
3.5, 0.0101752, 0.000124917, 2.75782e-08
3.75, 0.0101041, 0.000124244, 2.62079e-08
4, 0.00981102, 0.000117508, 2.40762e-08
