0.02, 0.0816683, 0.00675756, 4.81566e-05
0.015, 0.0117136, 0.000154258, 4.57846e-08
0.05, 0.167901, 0.0282045, 0.000797039
0.075, 0.188483, 0.035529, 0.00126273
0.065, 0.327368, 0.107177, 0.0114902
0.43, 0.0381254, 0.00229897, 1.34208e-05
0.45, 0.0386468, 0.00225936, 1.25048e-05
0.07, 0.326555, 0.106639, 0.0113723
0.185, 0.135724, 0.0203589, 0.000566083
0.085, 0.163299, 0.0266667, 0.000711111
0.14, 0.188562, 0.0355556, 0.0012642
0.135, 0, 0, 0
0.055, 0.325975, 0.106283, 0.0113052
0.51, 0.039206, 0.00210655, 9.92968e-06
0.08, 0.188562, 0.0355556, 0.0012642
0.52, 0.0390193, 0.00206945, 9.53663e-06
0.435, 0.037778, 0.00224916, 1.28935e-05
0.525, 0.0390226, 0.00206575, 9.45159e-06
0.3, 0.0380865, 0.00349637, 3.66964e-05
0.145, 0.0942809, 0.00888889, 7.90123e-05
0.515, 0.0392611, 0.00210674, 9.9712e-06
0.06, 0.248616, 0.06184, 0.00383044
0.445, 0.0381022, 0.0022285, 1.24492e-05
0.44, 0.0374208, 0.0021927, 1.23741e-05
0.13, 0.0942809, 0.00888889, 7.90123e-05
0.295, 0.0399167, 0.00372514, 3.96916e-05
0.12, 0.326599, 0.106667, 0.0113778
0.125, 0.249444, 0.0622222, 0.0038716
0.26, 0.0488769, 0.00494475, 6.0836e-05
0.405, 0.0369896, 0.0023653, 1.5225e-05
0.265, 0.0504699, 0.00513165, 6.4479e-05
0.4, 0.0367262, 0.00237636, 1.55524e-05
0.395, 0.0364469, 0.0024152, 1.66827e-05
0.38, 0.0355956, 0.00243758, 1.73808e-05
0.29, 0.0398326, 0.0037948, 4.28666e-05
0.305, 0.0385472, 0.00346695, 3.46266e-05
0.475, 0.0391201, 0.00219715, 1.1389e-05
0.48, 0.0388013, 0.00215245, 1.09333e-05
0.39, 0.036015, 0.00239912, 1.65992e-05
0.275, 0.0480779, 0.00467852, 5.22956e-05
0.385, 0.0357525, 0.00240953, 1.68091e-05
0.28, 0.0428152, 0.00411049, 4.49011e-05
0.415, 0.0371377, 0.00231249, 1.41893e-05
0.42, 0.0369573, 0.00226537, 1.37031e-05
0.27, 0.0475417, 0.00462019, 5.02976e-05
0.425, 0.0376284, 0.00229396, 1.37202e-05
0.285, 0.0423869, 0.00419653, 5.14838e-05
0.41, 0.0372139, 0.00234615, 1.48264e-05
0.89, 0.0350828, 0.00157101, 5.00439e-06
0.605, 0.0384779, 0.00192595, 7.8177e-06
0.635, 0.0379645, 0.00186263, 7.19426e-06
0.685, 0.0373575, 0.00179392, 6.61752e-06
0.61, 0.0386174, 0.00193647, 7.83149e-06
0.195, 0.0942812, 0.00888896, 7.9014e-05
0.19, 0.0854553, 0.00805651, 7.16112e-05
0.68, 0.0374769, 0.00180608, 6.68621e-06
