0.5, 0.014612, 0.000279072, 1.66685e-07
0.52, 0.0142205, 0.000260139, 1.41843e-07
0.54, 0.0136428, 0.000239127, 1.1755e-07
0.56, 0.0132773, 0.000225788, 1.03072e-07
0.58, 0.0132005, 0.000223053, 1.01039e-07
0.6, 0.0157565, 0.000322499, 2.20485e-07
0.62, 0.0132782, 0.00022658, 1.07635e-07
0.64, 0.0136922, 0.000239498, 1.15275e-07
0.66, 0.0124748, 0.000198784, 7.96249e-08
0.68, 0.0116004, 0.000171291, 5.88124e-08
0.7, 0.0114297, 0.000166378, 5.50472e-08
0.72, 0.0108947, 0.000151197, 4.55168e-08
0.74, 0.0106588, 0.000144671, 4.25597e-08
0.76, 0.0103238, 0.000135959, 3.66435e-08
0.78, 0.0101585, 0.000131326, 3.41932e-08
0.8, 0.00986591, 0.000124171, 3.10124e-08
0.82, 0.00973783, 0.000121371, 3.02485e-08
0.84, 0.00971792, 0.000120314, 2.86483e-08
0.86, 0.00948522, 0.000114621, 2.66036e-08
0.88, 0.0095782, 0.000116481, 2.6901e-08
0.9, 0.00950101, 0.000115113, 2.67729e-08
0.92, 0.00925412, 0.000110079, 2.49295e-08
0.94, 0.00935981, 0.000111254, 2.46549e-08
0.96, 0.00937067, 0.000111508, 2.46447e-08
0.98, 0.00926566, 0.000109712, 2.41488e-08
1, 0.00915419, 0.000106315, 2.23313e-08
1.02, 0.00906247, 0.000103745, 2.10099e-08
1.04, 0.00911785, 0.00010594, 2.21906e-08
1.06, 0.00903733, 0.000104354, 2.20729e-08
1.08, 0.00891743, 0.000101144, 2.05675e-08
1.1, 0.00896723, 0.000103012, 2.17047e-08
1.12, 0.00883165, 9.88338e-05, 1.91437e-08
1.14, 0.00904297, 0.000103407, 2.10708e-08
1.16, 0.00892528, 0.000100933, 2.00306e-08
1.18, 0.00892217, 0.000101542, 2.07993e-08
1.2, 0.00899393, 0.000102546, 2.10288e-08
1.22, 0.00888487, 0.000100693, 2.05508e-08
1.24, 0.00896411, 0.000101879, 2.05455e-08
1.26, 0.00877872, 9.72597e-05, 1.8483e-08
1.28, 0.00878829, 9.84463e-05, 1.95296e-08
1.3, 0.00880224, 9.95622e-05, 2.03272e-08
1.32, 0.00876381, 9.82029e-05, 1.94604e-08
1.34, 0.00895208, 0.00010195, 2.06432e-08
1.36, 0.00881356, 9.92522e-05, 1.99622e-08
1.38, 0.00878352, 9.81417e-05, 1.92683e-08
1.4, 0.00872259, 9.62426e-05, 1.82596e-08
1.42, 0.00879495, 9.84113e-05, 1.9392e-08
1.44, 0.00878378, 9.77576e-05, 1.88768e-08
1.46, 0.00876302, 9.77679e-05, 1.91607e-08
1.48, 0.00873405, 9.73224e-05, 1.89178e-08
1.5, 0.00875251, 9.80275e-05, 1.94957e-08
1.52, 0.00885621, 9.93226e-05, 1.9307e-08
1.54, 0.00884656, 9.95989e-05, 1.94812e-08
1.56, 0.00877501, 9.78153e-05, 1.90665e-08
1.58, 0.00874658, 9.76642e-05, 1.91718e-08
1.6, 0.00871011, 9.65223e-05, 1.8825e-08
1.62, 0.00875478, 9.70745e-05, 1.84443e-08
1.64, 0.00881647, 9.9428e-05, 2.00012e-08
1.66, 0.00883016, 9.92888e-05, 1.95966e-08
1.68, 0.00866973, 9.59417e-05, 1.85924e-08
1.7, 0.00870707, 9.6623e-05, 1.85427e-08
1.72, 0.00878125, 9.81505e-05, 1.93245e-08
1.74, 0.00881024, 9.88387e-05, 1.97585e-08
1.76, 0.00878173, 9.81761e-05, 1.95426e-08
1.78, 0.00881867, 9.92818e-05, 1.99929e-08
1.8, 0.00877937, 9.7753e-05, 1.89946e-08
1.82, 0.00871678, 9.66631e-05, 1.84472e-08
1.84, 0.00876678, 9.69625e-05, 1.85489e-08
1.86, 0.00872561, 9.69551e-05, 1.86729e-08
1.88, 0.00870686, 9.65534e-05, 1.87624e-08
1.9, 0.00869859, 9.59273e-05, 1.7923e-08
1.92, 0.00870314, 9.63634e-05, 1.84788e-08
1.94, 0.00864916, 9.51158e-05, 1.81547e-08
1.96, 0.00870982, 9.67263e-05, 1.88489e-08
1.98, 0.00870693, 9.64879e-05, 1.8606e-08
2, 0.00881203, 9.87824e-05, 1.94033e-08
2.02, 0.00880849, 9.88725e-05, 1.95853e-08
2.04, 0.0086392, 9.57185e-05, 1.85423e-08
2.06, 0.00869717, 9.54213e-05, 1.79485e-08
2.08, 0.00868274, 9.62078e-05, 1.88456e-08
2.1, 0.00869444, 9.61109e-05, 1.86396e-08
2.12, 0.00860932, 9.46797e-05, 1.81626e-08
2.14, 0.00865781, 9.58223e-05, 1.83027e-08
2.16, 0.00864715, 9.51243e-05, 1.82234e-08
2.18, 0.00873879, 9.65389e-05, 1.80839e-08
2.2, 0.00859669, 9.37217e-05, 1.72215e-08
2.22, 0.00871868, 9.75948e-05, 1.98682e-08
2.24, 0.00879224, 9.81382e-05, 1.91312e-08
2.26, 0.0086664, 9.57419e-05, 1.82391e-08
2.28, 0.00868502, 9.59184e-05, 1.8271e-08
2.3, 0.00868686, 9.62198e-05, 1.82802e-08
2.32, 0.00870917, 9.70554e-05, 1.89862e-08
2.34, 0.00883461, 9.93568e-05, 1.97736e-08
2.36, 0.00878507, 9.81656e-05, 1.89582e-08
2.38, 0.00856722, 9.38123e-05, 1.78917e-08
2.4, 0.00879259, 9.84043e-05, 1.9181e-08
2.42, 0.00873587, 9.73611e-05, 1.90003e-08
2.44, 0.00870657, 9.70853e-05, 1.90988e-08
2.46, 0.00878744, 9.77009e-05, 1.87307e-08
2.48, 0.00869558, 9.63139e-05, 1.88626e-08
