1.4, 0.00877482, 9.80003e-05, 1.91935e-08
1.4375, 0.00878458, 9.82354e-05, 1.93482e-08
1.6625, 0.00872541, 9.70622e-05, 1.88857e-08
1.85, 0.00872025, 9.68386e-05, 1.87293e-08
1.625, 0.00875079, 9.7471e-05, 1.89972e-08
1.5875, 0.00873649, 9.7288e-05, 1.89939e-08
1.25, 0.008873, 0.000100052, 1.99369e-08
2, 0.00873202, 9.70291e-05, 1.88153e-08
1.9625, 0.00872268, 9.69045e-05, 1.87834e-08
1.775, 0.0087301, 9.70761e-05, 1.88831e-08
1.325, 0.0088068, 9.87891e-05, 1.95605e-08
1.7375, 0.00871432, 9.68608e-05, 1.88841e-08
1.7, 0.00873298, 9.7131e-05, 1.88693e-08
1.3625, 0.00879375, 9.84605e-05, 1.93814e-08
1.8875, 0.00873981, 9.72172e-05, 1.88636e-08
1.925, 0.00871828, 9.68207e-05, 1.87789e-08
1.175, 0.00889413, 0.000100739, 2.02935e-08
0.875, 0.00955658, 0.000116152, 2.69172e-08
1.2125, 0.00886051, 0.000100012, 2.00759e-08
0.8375, 0.00972346, 0.000120404, 2.90373e-08
0.9125, 0.00941584, 0.000112939, 2.56038e-08
0.8, 0.00999522, 0.000127238, 3.24261e-08
0.725, 0.0108052, 0.00014868, 4.42266e-08
1.2875, 0.00882027, 9.89792e-05, 1.95555e-08
1.55, 0.00873565, 9.71372e-05, 1.88282e-08
1.1375, 0.00894406, 0.000101865, 2.07335e-08
0.7625, 0.0103148, 0.000135576, 3.68175e-08
1.5125, 0.00874645, 9.72642e-05, 1.88854e-08
0.65, 0.0128904, 0.00021211, 9.07961e-08
1.1, 0.00899371, 0.000102988, 2.12033e-08
0.5375, 0.0138022, 0.000245175, 1.24134e-07
1.475, 0.00876775, 9.79328e-05, 1.92182e-08
0.6875, 0.0115586, 0.000170309, 5.82816e-08
0.575, 0.0178887, 0.000420077, 3.82914e-07
0.95, 0.0092628, 0.000109239, 2.38688e-08
1.025, 0.00909287, 0.000105409, 2.22973e-08
0.6125, 0.0152186, 0.000295709, 1.77009e-07
0.9875, 0.00917081, 0.000107143, 2.29743e-08
1.0625, 0.00901656, 0.000103502, 2.14448e-08
0.5, 0.033067, 0.0015501, 5.17292e-06
