1	-31315.8
2	-34211.6
3	-34065.3
4	-33601.7
5	-33145
6	-32744.4
10	-31630.6
12	-31264.3
15	-30849.2
20	-30372.9
30	-29814.1
60	-29128.2
120	-28105.6
Ground State: h = 2
