1	-30388.9
2	-34870.5
3	-35662.3
4	-35811.6
5	-35788.4
6	-35712.3
10	-35362.5
12	-35219.5
15	-35045.8
20	-34833.4
30	-34568.9
60	-34224.1
120	-33666.7
Ground State: h = 4
