1	-32507.5
2	-33364.5
3	-32012
4	-30760.5
5	-29746.3
6	-28928.6
10	-26832.5
12	-26178.9
15	-25453.6
20	-24638
30	-23700.8
60	-22576.3
120	-20955.7
Ground State: h = 2
