1	-33169.6
2	-32893.9
3	-30871.3
4	-29182
5	-27858.1
6	-26808.8
10	-24166.9
12	-23353.7
15	-22456
20	-21451.9
30	-20304.6
60	-18936.4
120	-16983.5
Ground State: h = 1
