1	-30521.3
2	-34776.4
3	-35434.1
4	-35495.9
5	-35410.8
6	-35288.3
10	-34829.4
12	-34654.5
15	-34446.3
20	-34196.2
30	-33889.7
60	-33496.2
120	-32872.3
Ground State: h = 4
